Customer_ID,Arrival_Time,Transaction_Type,Priority,Teller_ID,Teller_Specialization,Teller_Efficiency,Service_Time,Wait_Time,Queue_Length_At_Arrival
C03985,2025-12-07 03:53:00,Deposit,Regular,T01,General,0.95,5,37,3
C03986,2025-12-07 03:55:00,Withdrawal,Regular,T05,General,0.92,3,18,3
C03987,2025-12-07 03:59:00,Deposit,Regular,T04,Loans,0.8,6,0,3
C03988,2025-12-07 04:04:00,Deposit,Regular,T01,General,0.95,4,31,4
C03989,2025-12-07 04:06:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C03990,2025-12-07 04:12:00,New Account,Regular,T02,Accounts,0.85,33,4,3
C03991,2025-12-07 04:16:00,Deposit,Regular,T02,Accounts,0.85,5,33,2
C03992,2025-12-07 04:19:00,Loan Inquiry,Regular,T04,Loans,0.8,12,0,2
C03993,2025-12-07 04:22:00,Withdrawal,Regular,T05,General,0.92,4,0,3
C03994,2025-12-07 04:26:00,Withdrawal,Regular,T01,General,0.95,4,13,3
C03995,2025-12-07 04:30:00,Withdrawal,Regular,T03,General,0.9,3,0,3
C03996,2025-12-07 04:33:00,Deposit,Regular,T01,General,0.95,4,10,2
C03997,2025-12-07 04:36:00,Deposit,Senior,T01,General,0.95,3,11,2
C03998,2025-12-07 04:38:00,New Account,Regular,T02,Accounts,0.85,33,16,2
C03999,2025-12-07 04:40:00,Loan Inquiry,Senior,T03,General,0.9,26,0,2
C04000,2025-12-07 04:41:00,Withdrawal,Regular,T01,General,0.95,4,9,3
C04001,2025-12-07 04:44:00,Withdrawal,Senior,T05,General,0.92,4,0,3
C04002,2025-12-07 04:46:00,Withdrawal,Regular,T03,General,0.9,4,20,4
C04003,2025-12-07 04:52:00,Utility Payment,Regular,T01,General,0.95,6,2,3
C04004,2025-12-07 04:58:00,Withdrawal,Regular,T03,General,0.9,3,12,3
C04005,2025-12-07 04:59:00,Withdrawal,Regular,T04,Loans,0.8,6,0,3
C04006,2025-12-07 05:04:00,Withdrawal,Regular,T05,General,0.92,3,0,3
C04007,2025-12-07 05:06:00,Deposit,Regular,T01,General,0.95,4,0,3
C04008,2025-12-07 05:08:00,Utility Payment,Regular,T03,General,0.9,7,5,3
C04009,2025-12-07 05:09:00,Deposit,Regular,T03,General,0.9,6,11,3
C04010,2025-12-07 05:12:00,Deposit,Senior,T03,General,0.9,7,14,2
C04011,2025-12-07 05:13:00,Utility Payment,Regular,T01,General,0.95,6,0,2
C04012,2025-12-07 05:15:00,Deposit,Regular,T01,General,0.95,5,4,3
C04013,2025-12-07 05:16:00,New Account,Regular,T05,General,0.92,27,0,3
C04014,2025-12-07 05:20:00,New Account,Regular,T05,General,0.92,34,23,4
C04015,2025-12-07 05:24:00,Loan Inquiry,Regular,T04,Loans,0.8,15,0,3
C04016,2025-12-07 05:26:00,Deposit,VIP,T01,General,0.95,4,0,4
C04017,2025-12-07 05:31:00,Loan Inquiry,Regular,T04,Loans,0.8,28,8,3
C04018,2025-12-07 05:33:00,Withdrawal,Regular,T01,General,0.95,5,0,2
C04019,2025-12-07 05:38:00,Utility Payment,Regular,T05,General,0.92,8,39,2
C04020,2025-12-07 05:40:00,Withdrawal,Regular,T02,Accounts,0.85,5,0,2
C04021,2025-12-07 05:41:00,Utility Payment,Regular,T03,General,0.9,6,0,3
C04022,2025-12-07 05:42:00,Deposit,Regular,T03,General,0.9,4,5,4
C04023,2025-12-07 05:43:00,Deposit,Regular,T05,General,0.92,3,42,4
C04024,2025-12-07 05:44:00,Loan Inquiry,Regular,T04,Loans,0.8,21,23,4
C04025,2025-12-07 05:46:00,Utility Payment,Regular,T01,General,0.95,7,0,3
C04026,2025-12-07 05:48:00,Loan Inquiry,Senior,T02,Accounts,0.85,28,0,4
C04027,2025-12-07 05:49:00,Deposit,Regular,T05,General,0.92,4,39,5
C04028,2025-12-07 05:51:00,Withdrawal,Regular,T01,General,0.95,4,2,4
C04029,2025-12-07 05:55:00,Deposit,Regular,T05,General,0.92,4,37,4
C04030,2025-12-07 05:59:00,Withdrawal,Regular,T05,General,0.92,3,37,3
C04031,2025-12-07 06:01:00,New Account,Regular,T04,Loans,0.8,36,27,3
C04032,2025-12-07 06:02:00,Withdrawal,Senior,T05,General,0.92,4,37,3
C04033,2025-12-07 06:06:00,New Account,Regular,T01,General,0.95,36,0,3
C04034,2025-12-07 06:08:00,Utility Payment,Regular,T01,General,0.95,7,34,4
C04035,2025-12-07 06:10:00,Withdrawal,VIP,T05,General,0.92,3,33,4
C04036,2025-12-07 06:12:00,Loan Inquiry,Regular,T03,General,0.9,12,0,4
C04037,2025-12-07 06:15:00,Withdrawal,Regular,T05,General,0.92,4,31,5
C04038,2025-12-07 06:20:00,Withdrawal,Regular,T02,Accounts,0.85,4,0,4
C04039,2025-12-07 06:25:00,Withdrawal,Regular,T05,General,0.92,4,25,3
C04040,2025-12-07 06:26:00,New Account,Regular,T01,General,0.95,23,23,3
C04041,2025-12-07 06:31:00,Loan Inquiry,Regular,T05,General,0.92,25,23,3
C04042,2025-12-07 06:31:00,Deposit,Senior,T01,General,0.95,4,41,3
C04043,2025-12-07 06:36:00,Deposit,Regular,T03,General,0.9,4,0,3
C04044,2025-12-07 06:37:00,Deposit,Regular,T05,General,0.92,5,42,4
C04045,2025-12-07 06:39:00,Loan Inquiry,Regular,T01,General,0.95,13,37,4
C04046,2025-12-07 06:42:00,Loan Inquiry,Regular,T02,Accounts,0.85,19,0,3
C04047,2025-12-07 06:43:00,Withdrawal,Regular,T03,General,0.9,3,0,4
C04048,2025-12-07 06:48:00,Withdrawal,Regular,T03,General,0.9,4,0,4
C04049,2025-12-07 06:49:00,New Account,Regular,T02,Accounts,0.85,24,12,5
C04050,2025-12-07 06:56:00,Loan Inquiry,Regular,T01,General,0.95,14,33,4
C04051,2025-12-07 06:59:00,Utility Payment,Regular,T05,General,0.92,9,25,4
C04052,2025-12-07 07:01:00,Withdrawal,Regular,T05,General,0.92,4,32,4
C04053,2025-12-07 07:05:00,New Account,Regular,T03,General,0.9,31,0,3
C04054,2025-12-07 07:06:00,Deposit,Regular,T03,General,0.9,3,30,4
C04055,2025-12-07 07:09:00,Deposit,Regular,T01,General,0.95,4,34,4
C04056,2025-12-07 07:12:00,Deposit,Regular,T03,General,0.9,7,27,4
C04057,2025-12-07 07:14:00,New Account,Regular,T02,Accounts,0.85,33,11,4
C04058,2025-12-07 07:16:00,Withdrawal,Regular,T01,General,0.95,4,31,4
C04059,2025-12-07 07:21:00,Deposit,Regular,T05,General,0.92,5,16,4
C04060,2025-12-07 07:26:00,Deposit,Regular,T01,General,0.95,5,25,4
C04061,2025-12-07 07:27:00,Deposit,Regular,T03,General,0.9,7,19,4
C04062,2025-12-07 07:31:00,Deposit,Regular,T03,General,0.9,6,22,4
C04063,2025-12-07 07:35:00,Withdrawal,Regular,T01,General,0.95,4,21,4
C04064,2025-12-07 07:36:00,Utility Payment,Regular,T05,General,0.92,7,6,4
C04065,2025-12-07 07:38:00,Utility Payment,Regular,T01,General,0.95,6,22,4
C04066,2025-12-07 07:39:00,Deposit,Regular,T01,General,0.95,4,27,4
C04067,2025-12-07 07:42:00,Loan Inquiry,Regular,T05,General,0.92,17,7,4
C04068,2025-12-07 07:44:00,Deposit,Regular,T03,General,0.9,6,15,4
C04069,2025-12-07 07:47:00,Deposit,VIP,T04,Loans,0.8,8,0,4
C04070,2025-12-07 07:52:00,Deposit,Senior,T01,General,0.95,5,18,5
C04071,2025-12-07 07:54:00,Deposit,Regular,T03,General,0.9,6,11,5
C04072,2025-12-07 07:55:00,Loan Inquiry,Regular,T05,General,0.92,23,11,4
C04073,2025-12-07 08:02:00,Deposit,Regular,T04,Loans,0.8,5,0,3
C04074,2025-12-07 08:05:00,Loan Inquiry,Regular,T04,Loans,0.8,22,2,4
C04075,2025-12-07 08:08:00,Deposit,Regular,T05,General,0.92,7,21,4
C04076,2025-12-07 08:09:00,Deposit,Regular,T03,General,0.9,4,2,4
C04077,2025-12-07 08:14:00,Loan Inquiry,Regular,T01,General,0.95,15,1,4
C04078,2025-12-07 08:15:00,Deposit,Regular,T03,General,0.9,3,0,3
C04079,2025-12-07 08:16:00,Deposit,Regular,T05,General,0.92,5,20,4
C04080,2025-12-07 08:18:00,Deposit,Regular,T05,General,0.92,5,23,3
C04081,2025-12-07 08:20:00,New Account,VIP,T02,Accounts,0.85,34,0,3
C04082,2025-12-07 08:21:00,Deposit,Senior,T02,Accounts,0.85,4,33,4
C04083,2025-12-07 08:23:00,Withdrawal,Regular,T03,General,0.9,6,0,4
C04084,2025-12-07 08:25:00,Deposit,Regular,T01,General,0.95,4,5,5
C04085,2025-12-07 08:29:00,Withdrawal,Regular,T01,General,0.95,4,5,3
C04086,2025-12-07 08:33:00,Deposit,Regular,T03,General,0.9,3,0,3
C04087,2025-12-07 08:36:00,Withdrawal,Regular,T01,General,0.95,4,2,3
C04088,2025-12-07 08:39:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C04089,2025-12-07 08:47:00,New Account,Regular,T03,General,0.9,28,0,1
C04090,2025-12-07 08:49:00,Withdrawal,Senior,T01,General,0.95,5,0,2
C04091,2025-12-07 08:52:00,Deposit,Regular,T01,General,0.95,5,2,3
C04092,2025-12-07 08:53:00,Deposit,VIP,T03,General,0.9,4,22,3
C04093,2025-12-07 08:54:00,Deposit,Regular,T01,General,0.95,5,5,3
C04094,2025-12-07 08:56:00,Utility Payment,Senior,T03,General,0.9,7,23,3
C04095,2025-12-07 08:58:00,Deposit,Regular,T01,General,0.95,4,6,2
C04096,2025-12-07 09:01:00,Utility Payment,Regular,T05,General,0.92,5,0,2
C04097,2025-12-07 09:02:00,Deposit,Senior,T01,General,0.95,4,6,3
C04098,2025-12-07 09:03:00,Deposit,Senior,T05,General,0.92,4,3,3
C04099,2025-12-07 09:05:00,Withdrawal,Regular,T01,General,0.95,5,7,3
C04100,2025-12-07 09:07:00,Withdrawal,Regular,T03,General,0.9,3,19,3
C04101,2025-12-07 09:13:00,Utility Payment,Regular,T05,General,0.92,7,0,2
C04102,2025-12-07 09:15:00,Deposit,Regular,T05,General,0.92,4,5,3
C04103,2025-12-07 09:16:00,Deposit,Regular,T03,General,0.9,4,13,3
C04104,2025-12-07 09:17:00,Withdrawal,Regular,T05,General,0.92,3,7,2
C04105,2025-12-07 09:20:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C04106,2025-12-07 09:27:00,Withdrawal,Regular,T03,General,0.9,4,6,1
C04107,2025-12-07 09:30:00,New Account,Regular,T02,Accounts,0.85,34,0,1
C04108,2025-12-07 09:31:00,Loan Inquiry,Regular,T05,General,0.92,13,0,2
C04109,2025-12-07 09:35:00,Withdrawal,Regular,T01,General,0.95,4,0,3
C04110,2025-12-07 09:38:00,Utility Payment,Regular,T01,General,0.95,5,1,3
C04111,2025-12-07 09:43:00,Withdrawal,Regular,T01,General,0.95,3,1,3
C04112,2025-12-07 09:43:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C04113,2025-12-07 09:47:00,Utility Payment,Regular,T01,General,0.95,5,0,1
C04114,2025-12-07 09:49:00,Utility Payment,Regular,T01,General,0.95,6,3,2
C04115,2025-12-07 09:53:00,Utility Payment,Regular,T03,General,0.9,7,0,2
C04116,2025-12-07 09:54:00,Deposit,Regular,T05,General,0.92,4,0,3
C04117,2025-12-07 09:58:00,New Account,Regular,T03,General,0.9,39,2,2
C04118,2025-12-07 10:02:00,Loan Inquiry,Regular,T04,Loans,0.8,22,0,2
C04119,2025-12-07 10:04:00,New Account,VIP,T03,General,0.9,33,35,2
C04120,2025-12-07 10:08:00,Deposit,Regular,T01,General,0.95,5,0,2
C04121,2025-12-07 10:10:00,Withdrawal,Regular,T01,General,0.95,3,3,3
C04122,2025-12-07 10:10:00,Loan Inquiry,Regular,T01,General,0.95,15,6,3
C04123,2025-12-07 10:14:00,Deposit,Regular,T03,General,0.9,4,58,3
C04124,2025-12-07 10:18:00,Withdrawal,Regular,T05,General,0.92,3,0,3
C04125,2025-12-07 10:18:00,Withdrawal,Regular,T05,General,0.92,3,3,4
C04126,2025-12-07 10:20:00,Deposit,Senior,T03,General,0.9,4,56,4
C04127,2025-12-07 10:25:00,Utility Payment,Regular,T01,General,0.95,7,6,2
C04128,2025-12-07 10:28:00,Deposit,Senior,T01,General,0.95,4,10,2
C04129,2025-12-07 10:31:00,Withdrawal,Regular,T03,General,0.9,3,49,2
C04130,2025-12-07 10:32:00,Withdrawal,Regular,T01,General,0.95,4,10,2
C04131,2025-12-07 10:34:00,Deposit,Regular,T03,General,0.9,4,49,2
C04132,2025-12-07 10:39:00,New Account,Regular,T01,General,0.95,32,7,2
C04133,2025-12-07 10:39:00,Utility Payment,Regular,T03,General,0.9,8,48,2
C04134,2025-12-07 10:41:00,Withdrawal,Regular,T05,General,0.92,4,0,2
C04135,2025-12-07 10:46:00,Loan Inquiry,Regular,T05,General,0.92,26,0,2
C04136,2025-12-07 10:47:00,Deposit,Regular,T01,General,0.95,4,31,3
C04137,2025-12-07 10:50:00,Withdrawal,Regular,T01,General,0.95,4,32,3
C04138,2025-12-07 10:55:00,Withdrawal,Regular,T01,General,0.95,3,31,3
C04139,2025-12-07 10:57:00,Deposit,Senior,T01,General,0.95,4,32,3
C04140,2025-12-07 10:59:00,Deposit,Regular,T01,General,0.95,4,34,3
C04141,2025-12-07 11:00:00,Deposit,Senior,T05,General,0.92,5,12,3
C04142,2025-12-07 11:03:00,Withdrawal,Regular,T03,General,0.9,3,32,3
C04143,2025-12-07 11:06:00,Utility Payment,Regular,T01,General,0.95,5,31,3
C04144,2025-12-07 11:11:00,Deposit,Regular,T04,Loans,0.8,5,0,3
C04145,2025-12-07 11:12:00,Deposit,Regular,T01,General,0.95,3,30,4
C04146,2025-12-07 11:13:00,Withdrawal,Senior,T03,General,0.9,3,25,4
C04147,2025-12-07 11:18:00,Withdrawal,Regular,T03,General,0.9,3,23,2
C04148,2025-12-07 11:22:00,New Account,Regular,T04,Loans,0.8,31,0,2
C04149,2025-12-07 11:27:00,Utility Payment,Regular,T03,General,0.9,4,17,3
C04150,2025-12-07 11:27:00,Utility Payment,Regular,T05,General,0.92,7,0,3
C04151,2025-12-07 11:28:00,Deposit,Regular,T03,General,0.9,6,20,4
C04152,2025-12-07 11:30:00,Utility Payment,Regular,T01,General,0.95,8,15,4
C04153,2025-12-07 11:32:00,Withdrawal,Regular,T05,General,0.92,5,2,4
C04154,2025-12-07 11:38:00,Withdrawal,Senior,T05,General,0.92,3,1,4
C04155,2025-12-07 11:39:00,Deposit,Regular,T03,General,0.9,6,15,4
C04156,2025-12-07 11:41:00,Deposit,Regular,T01,General,0.95,4,12,4
C04157,2025-12-07 11:43:00,Deposit,Regular,T03,General,0.9,3,17,3
C04158,2025-12-07 11:45:00,Deposit,Regular,T04,Loans,0.8,5,8,3
C04159,2025-12-07 11:48:00,Deposit,Regular,T03,General,0.9,6,15,3
C04160,2025-12-07 11:50:00,Utility Payment,Regular,T01,General,0.95,6,7,3
C04161,2025-12-07 11:52:00,Deposit,Regular,T03,General,0.9,4,17,3
C04162,2025-12-07 11:54:00,Utility Payment,Regular,T01,General,0.95,6,9,3
C04163,2025-12-07 11:57:00,Deposit,Regular,T03,General,0.9,4,16,3
C04164,2025-12-07 12:01:00,Withdrawal,Regular,T04,Loans,0.8,4,0,2
C04165,2025-12-07 12:05:00,Utility Payment,Regular,T03,General,0.9,9,12,2
C04166,2025-12-07 12:07:00,Utility Payment,Regular,T03,General,0.9,6,19,2
C04167,2025-12-07 12:11:00,Deposit,Regular,T01,General,0.95,3,0,1
C04168,2025-12-07 12:16:00,Deposit,Regular,T03,General,0.9,6,16,1
C04169,2025-12-07 12:18:00,Utility Payment,Regular,T05,General,0.92,7,0,1
C04170,2025-12-07 12:22:00,Withdrawal,Regular,T01,General,0.95,4,0,2
C04171,2025-12-07 12:23:00,Deposit,Regular,T01,General,0.95,4,3,3
C04172,2025-12-07 12:29:00,Deposit,Regular,T05,General,0.92,4,0,2
C04173,2025-12-07 12:31:00,Withdrawal,VIP,T05,General,0.92,4,2,2
C04174,2025-12-07 12:33:00,Withdrawal,Senior,T01,General,0.95,4,0,2
C04175,2025-12-07 12:35:00,New Account,Regular,T01,General,0.95,27,2,3
C04176,2025-12-07 12:37:00,Utility Payment,Senior,T03,General,0.9,6,1,2
C04177,2025-12-07 12:40:00,Deposit,Regular,T05,General,0.92,3,0,2
C04178,2025-12-07 12:41:00,Deposit,Senior,T03,General,0.9,6,3,3
C04179,2025-12-07 12:45:00,Withdrawal,Regular,T05,General,0.92,4,0,2
C04180,2025-12-07 12:51:00,Deposit,Regular,T02,Accounts,0.85,6,0,1
C04181,2025-12-07 12:54:00,Deposit,Regular,T05,General,0.92,5,0,2
C04182,2025-12-07 12:55:00,Deposit,Regular,T01,General,0.95,4,9,3
C04183,2025-12-07 12:57:00,Deposit,Regular,T03,General,0.9,6,0,2
C04184,2025-12-07 13:04:00,Loan Inquiry,Regular,T05,General,0.92,13,0,1
C04185,2025-12-07 13:08:00,Loan Inquiry,Senior,T05,General,0.92,13,9,1
C04186,2025-12-07 13:14:00,Withdrawal,Regular,T05,General,0.92,3,16,1
C04187,2025-12-07 13:20:00,Deposit,Regular,T05,General,0.92,4,13,1
C04188,2025-12-07 13:22:00,Withdrawal,Regular,T03,General,0.9,3,0,1
C04189,2025-12-07 13:23:00,Withdrawal,Regular,T05,General,0.92,3,14,2
C04190,2025-12-07 13:23:00,Withdrawal,Regular,T01,General,0.95,3,0,2
C04191,2025-12-07 13:25:00,Deposit,Regular,T03,General,0.9,4,0,2
C04192,2025-12-07 13:26:00,Deposit,Regular,T03,General,0.9,7,3,2
C04193,2025-12-07 13:29:00,Loan Inquiry,Regular,T01,General,0.95,13,0,2
C04194,2025-12-07 13:31:00,Deposit,Regular,T03,General,0.9,6,5,3
C04195,2025-12-07 13:35:00,Loan Inquiry,Regular,T01,General,0.95,19,7,3
C04196,2025-12-07 13:36:00,Deposit,Regular,T05,General,0.92,4,4,3
C04197,2025-12-07 13:38:00,Deposit,Regular,T05,General,0.92,5,6,3
C04198,2025-12-07 13:40:00,Utility Payment,Regular,T05,General,0.92,9,9,3
C04199,2025-12-07 13:43:00,Deposit,Senior,T05,General,0.92,5,15,2
C04200,2025-12-07 13:45:00,Utility Payment,Regular,T05,General,0.92,5,18,2
C04201,2025-12-07 13:46:00,Deposit,Regular,T01,General,0.95,4,15,2
C04202,2025-12-07 13:48:00,Withdrawal,Regular,T01,General,0.95,4,17,2
C04203,2025-12-07 13:51:00,Loan Inquiry,Regular,T04,Loans,0.8,28,0,2
C04204,2025-12-07 13:52:00,Deposit,Regular,T02,Accounts,0.85,5,0,3
C04205,2025-12-07 13:58:00,Utility Payment,Regular,T01,General,0.95,5,11,3
C04206,2025-12-07 14:05:00,Withdrawal,Senior,T01,General,0.95,3,9,3
C04207,2025-12-07 14:06:00,Loan Inquiry,Regular,T02,Accounts,0.85,15,0,3
C04208,2025-12-07 14:09:00,Withdrawal,Regular,T01,General,0.95,4,8,3
C04209,2025-12-07 14:14:00,Withdrawal,Regular,T01,General,0.95,4,7,3
C04210,2025-12-07 14:16:00,Withdrawal,Regular,T03,General,0.9,4,0,3
C04211,2025-12-07 14:19:00,Loan Inquiry,Regular,T01,General,0.95,20,6,3
C04212,2025-12-07 14:22:00,Deposit,Regular,T05,General,0.92,4,0,1
C04213,2025-12-07 14:26:00,Withdrawal,Regular,T03,General,0.9,4,0,1
C04214,2025-12-07 14:29:00,Withdrawal,Regular,T01,General,0.95,3,16,2
C04215,2025-12-07 14:32:00,Deposit,Regular,T05,General,0.92,4,0,1
C04216,2025-12-07 14:38:00,Withdrawal,Regular,T01,General,0.95,4,10,1
C04217,2025-12-07 14:39:00,Loan Inquiry,Regular,T04,Loans,0.8,19,0,1
C04218,2025-12-07 14:45:00,Deposit,Regular,T03,General,0.9,4,0,2
C04219,2025-12-07 14:45:00,Deposit,Senior,T01,General,0.95,4,7,3
C04220,2025-12-07 14:46:00,Withdrawal,VIP,T01,General,0.95,3,10,3
C04221,2025-12-07 14:49:00,Withdrawal,Regular,T03,General,0.9,3,0,2
C04222,2025-12-07 14:51:00,Withdrawal,Regular,T05,General,0.92,4,0,3
C04223,2025-12-07 14:55:00,Loan Inquiry,Regular,T05,General,0.92,16,0,2
C04224,2025-12-07 14:56:00,Loan Inquiry,Regular,T05,General,0.92,27,15,3
C04225,2025-12-07 14:59:00,Deposit,Regular,T03,General,0.9,6,0,1
C04226,2025-12-07 15:02:00,Withdrawal,Regular,T03,General,0.9,2,3,2
C04227,2025-12-07 15:05:00,Withdrawal,Regular,T05,General,0.92,3,33,2
C04228,2025-12-07 15:11:00,Deposit,Regular,T03,General,0.9,4,0,1
C04229,2025-12-07 15:16:00,Loan Inquiry,Regular,T01,General,0.95,19,0,1
C04230,2025-12-07 15:18:00,Deposit,Senior,T05,General,0.92,5,23,2
C04231,2025-12-07 15:18:00,Deposit,Regular,T05,General,0.92,4,28,2
C04232,2025-12-07 15:21:00,Utility Payment,Regular,T05,General,0.92,8,29,2
C04233,2025-12-07 15:22:00,Deposit,Regular,T05,General,0.92,7,36,2
C04234,2025-12-07 15:25:00,Deposit,Regular,T03,General,0.9,4,0,2
C04235,2025-12-07 15:29:00,Deposit,Regular,T01,General,0.95,4,6,2
C04236,2025-12-07 15:30:00,Loan Inquiry,Regular,T04,Loans,0.8,28,0,2
C04237,2025-12-07 15:30:00,Loan Inquiry,Regular,T03,General,0.9,17,0,3
C04238,2025-12-07 15:31:00,Deposit,Regular,T01,General,0.95,5,8,4
C04239,2025-12-07 15:35:00,Deposit,Regular,T05,General,0.92,4,30,4
C04240,2025-12-07 15:39:00,Deposit,Regular,T05,General,0.92,5,30,4
C04241,2025-12-07 15:46:00,Deposit,Regular,T05,General,0.92,4,28,3
C04242,2025-12-07 15:50:00,Deposit,Regular,T01,General,0.95,4,0,2
C04243,2025-12-07 15:52:00,Utility Payment,Regular,T01,General,0.95,7,2,3
C04244,2025-12-07 15:53:00,Utility Payment,Regular,T05,General,0.92,7,25,3
C04245,2025-12-07 15:55:00,Withdrawal,Regular,T01,General,0.95,3,6,3
C04246,2025-12-07 15:56:00,Utility Payment,Regular,T03,General,0.9,8,0,3
C04247,2025-12-07 16:01:00,Withdrawal,Regular,T05,General,0.92,4,24,3
C04248,2025-12-07 16:05:00,Withdrawal,Regular,T03,General,0.9,4,0,1
C04249,2025-12-07 16:07:00,Withdrawal,Regular,T03,General,0.9,3,2,2
C04250,2025-12-07 16:09:00,Deposit,Regular,T03,General,0.9,3,3,2
C04251,2025-12-07 16:11:00,Loan Inquiry,Regular,T05,General,0.92,12,18,2
C04252,2025-12-07 16:15:00,Withdrawal,Regular,T05,General,0.92,2,26,1
C04253,2025-12-07 16:19:00,Withdrawal,Senior,T03,General,0.9,4,0,1
C04254,2025-12-07 16:20:00,Withdrawal,Regular,T05,General,0.92,3,23,2
C04255,2025-12-07 16:22:00,New Account,Regular,T05,General,0.92,24,24,2
C04256,2025-12-07 16:27:00,Deposit,Regular,T01,General,0.95,5,0,1
C04257,2025-12-07 16:30:00,Deposit,Regular,T01,General,0.95,5,2,2
C04258,2025-12-07 16:33:00,Deposit,Regular,T03,General,0.9,6,0,2
C04259,2025-12-07 16:36:00,Deposit,Regular,T03,General,0.9,3,3,3
C04260,2025-12-07 16:37:00,New Account,Regular,T02,Accounts,0.85,33,0,2
C04261,2025-12-07 16:41:00,Withdrawal,Senior,T05,General,0.92,4,29,3
C04262,2025-12-07 16:41:00,New Account,Regular,T05,General,0.92,27,33,3
C04263,2025-12-07 16:44:00,Utility Payment,Regular,T01,General,0.95,7,0,2
C04264,2025-12-07 16:47:00,Withdrawal,Senior,T04,Loans,0.8,4,0,3
C04265,2025-12-07 16:48:00,Loan Inquiry,Regular,T04,Loans,0.8,15,3,4
C04266,2025-12-07 16:53:00,Withdrawal,Senior,T05,General,0.92,4,48,3
C04267,2025-12-07 16:57:00,Deposit,Regular,T02,Accounts,0.85,5,13,3
C04268,2025-12-07 16:59:00,Deposit,Regular,T01,General,0.95,4,0,3
C04269,2025-12-07 17:02:00,Deposit,Regular,T05,General,0.92,4,43,4
C04270,2025-12-07 17:06:00,Deposit,Regular,T03,General,0.9,6,0,2
C04271,2025-12-07 17:07:00,Utility Payment,Regular,T03,General,0.9,7,5,3
C04272,2025-12-07 17:08:00,Deposit,Regular,T03,General,0.9,6,11,3
C04273,2025-12-07 17:10:00,Deposit,Regular,T01,General,0.95,4,0,3
C04274,2025-12-07 17:10:00,Utility Payment,Regular,T03,General,0.9,7,15,4
C04275,2025-12-07 17:11:00,Loan Inquiry,Regular,T03,General,0.9,11,21,4
C04276,2025-12-07 17:14:00,Loan Inquiry,Regular,T04,Loans,0.8,19,0,3
C04277,2025-12-07 17:20:00,Deposit,Regular,T03,General,0.9,6,23,3
C04278,2025-12-07 17:21:00,Withdrawal,Regular,T04,Loans,0.8,5,12,3
C04279,2025-12-07 17:22:00,Deposit,Regular,T05,General,0.92,3,27,3
C04280,2025-12-07 17:24:00,Withdrawal,Regular,T05,General,0.92,2,28,3
C04281,2025-12-07 17:25:00,Deposit,Regular,T01,General,0.95,4,0,3
C04282,2025-12-07 17:29:00,Utility Payment,Regular,T02,Accounts,0.85,7,0,3
C04283,2025-12-07 17:32:00,Withdrawal,Regular,T01,General,0.95,3,0,4
C04284,2025-12-07 17:40:00,Utility Payment,Regular,T03,General,0.9,8,9,2
C04285,2025-12-07 17:41:00,Utility Payment,Senior,T05,General,0.92,7,13,2
C04286,2025-12-07 17:43:00,Deposit,Regular,T03,General,0.9,6,14,2
C04287,2025-12-07 17:48:00,Deposit,Regular,T03,General,0.9,7,15,2
C04288,2025-12-07 17:51:00,Withdrawal,Regular,T03,General,0.9,4,19,2
C04289,2025-12-07 17:55:00,Deposit,Regular,T05,General,0.92,5,6,2
C04290,2025-12-07 17:56:00,Deposit,Regular,T03,General,0.9,6,18,2
C04291,2025-12-07 17:58:00,Deposit,Regular,T05,General,0.92,4,8,2
C04292,2025-12-07 18:02:00,Deposit,Regular,T01,General,0.95,5,0,2
C04293,2025-12-07 18:05:00,Deposit,Regular,T01,General,0.95,5,2,3
C04294,2025-12-07 18:09:00,Withdrawal,Regular,T03,General,0.9,4,11,3
C04295,2025-12-07 18:11:00,Withdrawal,Regular,T01,General,0.95,5,1,2
C04296,2025-12-07 18:19:00,Deposit,Regular,T03,General,0.9,4,5,1
C04297,2025-12-07 18:20:00,Deposit,Regular,T05,General,0.92,4,0,1
C04298,2025-12-07 18:25:00,Utility Payment,Regular,T03,General,0.9,7,3,1
C04299,2025-12-07 18:29:00,Utility Payment,Senior,T05,General,0.92,7,0,1
C04300,2025-12-07 18:34:00,New Account,Regular,T03,General,0.9,27,1,2
C04301,2025-12-07 18:38:00,Deposit,Regular,T01,General,0.95,4,0,1
C04302,2025-12-07 18:40:00,Withdrawal,Regular,T05,General,0.92,4,0,2
C04303,2025-12-07 18:42:00,Withdrawal,VIP,T01,General,0.95,4,0,2
C04304,2025-12-07 18:48:00,Deposit,VIP,T01,General,0.95,5,0,1
C04305,2025-12-07 18:50:00,Deposit,Regular,T03,General,0.9,4,12,2
C04306,2025-12-07 18:54:00,Deposit,Regular,T05,General,0.92,4,0,1
C04307,2025-12-07 18:55:00,Utility Payment,Regular,T05,General,0.92,7,3,2
C04308,2025-12-07 18:59:00,Withdrawal,Regular,T03,General,0.9,3,7,2
C04309,2025-12-07 18:59:00,Loan Inquiry,Senior,T03,General,0.9,20,10,2
C04310,2025-12-07 19:01:00,New Account,Regular,T05,General,0.92,28,4,2
C04311,2025-12-07 19:02:00,Deposit,Regular,T05,General,0.92,5,31,2
